StockCode,Unit_Price,Price_Flag,Num_of_Pr,Ever_Marked
20934,11.02,Reg_Price,5,Marked
20934,10.79,MD,5,Marked
20934,5.45,MD,5,Marked
20934,4.95,MD,5,Marked
20934,0,MD,5,Marked
20935,2.95,Reg_Price,1,Always_Reg
20936,5.91,Reg_Price,5,Marked
20936,5.79,MD,5,Marked
20936,2.95,MD,5,Marked
20936,2.55,MD,5,Marked
20936,1.25,MD,5,Marked
20941,2.51,Reg_Price,3,Marked
20941,1.25,MD,3,Marked
20941,0,MD,3,Marked
20950,0,Reg_Price,1,Always_Reg
20954,8.47,Reg_Price,2,Marked
20954,0,MD,2,Marked
20956,2.51,Reg_Price,4,Marked
20956,2.46,MD,4,Marked
20956,1.25,MD,4,Marked
20956,0,MD,4,Marked
20957,1.45,Reg_Price,1,Always_Reg
20960,2.51,Reg_Price,2,Marked
20960,2.46,MD,2,Marked
20961,2.51,Reg_Price,3,Marked
20961,2.46,MD,3,Marked
20961,1.25,MD,3,Marked
20963,2.51,Reg_Price,3,Marked
20963,2.46,MD,3,Marked
20963,1.25,MD,3,Marked
20964,2.55,Reg_Price,2,Marked
20964,0,MD,2,Marked
20966,2.51,Reg_Price,5,Marked
20966,2.46,MD,5,Marked
20966,1.25,MD,5,Marked
20966,1.06,MD,5,Marked
20966,0,MD,5,Marked
20967,7.62,Reg_Price,4,Marked
20967,7.46,MD,4,Marked
20967,3.75,MD,4,Marked
20967,0,MD,4,Marked
20969,7.62,Reg_Price,6,Marked
20969,7.46,MD,6,Marked
20969,4.13,MD,6,Marked
20969,3.75,MD,6,Marked
20969,3.39,MD,6,Marked
20969,3.29,MD,6,Marked
20970,7.62,Reg_Price,4,Marked
20970,7.46,MD,4,Marked
20970,3.75,MD,4,Marked
20970,3.39,MD,4,Marked
20971,2.95,Reg_Price,5,Marked
20971,2.51,MD,5,Marked
20971,2.46,MD,5,Marked
20971,1.25,MD,5,Marked
20971,1.06,MD,5,Marked
20972,2.51,Reg_Price,4,Marked
20972,2.46,MD,4,Marked
20972,1.25,MD,4,Marked
20972,1.06,MD,4,Marked
20973,1.5,Reg_Price,6,Marked
20973,1.28,MD,6,Marked
20973,1.25,MD,6,Marked
20973,0.65,MD,6,Marked
20973,0.55,MD,6,Marked
20973,0,MD,6,Marked
20974,1.28,Reg_Price,4,Marked
20974,1.25,MD,4,Marked
20974,0.65,MD,4,Marked
20974,0.55,MD,4,Marked
20975,1.28,Reg_Price,5,Marked
20975,1.25,MD,5,Marked
20975,0.65,MD,5,Marked
20975,0.55,MD,5,Marked
20975,0,MD,5,Marked
20977,2.95,Reg_Price,5,Marked
20977,2.46,MD,5,Marked
20977,1.25,MD,5,Marked
20977,1.06,MD,5,Marked
20977,0,MD,5,Marked
20978,2.51,Reg_Price,5,Marked
20978,2.46,MD,5,Marked
20978,1.25,MD,5,Marked
20978,1.07,MD,5,Marked
20978,1.06,MD,5,Marked
20979,2.51,Reg_Price,4,Marked
20979,2.46,MD,4,Marked
20979,1.25,MD,4,Marked
20979,1.06,MD,4,Marked
20980,1.25,Reg_Price,3,Marked
20980,0.83,MD,3,Marked
20980,0,MD,3,Marked
20981,1.66,Reg_Price,3,Marked
20981,1.63,MD,3,Marked
20981,0.85,MD,3,Marked
20982,1.63,Reg_Price,4,Marked
20982,1.42,MD,4,Marked
20982,0.85,MD,4,Marked
20982,0.72,MD,4,Marked
20983,1.63,Reg_Price,3,Marked
20983,0.85,MD,3,Marked
20983,0.72,MD,3,Marked
20984,1.63,Reg_Price,4,Marked
20984,0.85,MD,4,Marked
20984,0.29,MD,4,Marked
20984,0,MD,4,Marked
20985,2.51,Reg_Price,4,Marked
20985,2.46,MD,4,Marked
20985,1.25,MD,4,Marked
20985,1.06,MD,4,Marked
20986,2.51,Reg_Price,5,Marked
20986,2.46,MD,5,Marked
20986,1.25,MD,5,Marked
20986,1.06,MD,5,Marked
20986,0.83,MD,5,Marked
20992,1.66,Reg_Price,6,Marked
20992,1.63,MD,6,Marked
20992,0.85,MD,6,Marked
20992,0.83,MD,6,Marked
20992,0.74,MD,6,Marked
20992,0.39,MD,6,Marked
20996,0.85,Reg_Price,5,Marked
20996,0.84,MD,5,Marked
20996,0.83,MD,5,Marked
20996,0.42,MD,5,Marked
20996,0.19,MD,5,Marked
20997,4.95,Reg_Price,2,Marked
20997,4.13,MD,2,Marked
20998,5.91,Reg_Price,8,Marked
20998,5.79,MD,8,Marked
20998,3.36,MD,8,Marked
20998,3.29,MD,8,Marked
20998,2.95,MD,8,Marked
20998,2.55,MD,8,Marked
20998,1.63,MD,8,Marked
20998,0,MD,8,Marked
21000,4.25,Reg_Price,4,Marked
21000,3.36,MD,4,Marked
21000,3.29,MD,4,Marked
21000,0,MD,4,Marked
21001,5.95,Reg_Price,3,Marked
21001,4.21,MD,3,Marked
21001,4.13,MD,3,Marked
21002,4.25,Reg_Price,3,Marked
21002,3.36,MD,3,Marked
21002,3.29,MD,3,Marked
21003,6.35,Reg_Price,2,Marked
21003,5.79,MD,2,Marked
21009,1.25,Reg_Price,2,Marked
21009,0,MD,2,Marked
21011,1.45,Reg_Price,2,Marked
21011,0,MD,2,Marked
21012,2.51,Reg_Price,4,Marked
21012,2.46,MD,4,Marked
21012,2.1,MD,4,Marked
21012,1.69,MD,4,Marked
21014,1.28,Reg_Price,6,Marked
21014,1.25,MD,6,Marked
21014,0.85,MD,6,Marked
21014,0.83,MD,6,Marked
21014,0.29,MD,6,Marked
21014,0,MD,6,Marked
21015,1.28,Reg_Price,5,Marked
21015,1.25,MD,5,Marked
21015,0.85,MD,5,Marked
21015,0.83,MD,5,Marked
21015,0.29,MD,5,Marked
21018,2.51,Reg_Price,3,Marked
21018,0.85,MD,3,Marked
21018,0,MD,3,Marked
21025,2.51,Reg_Price,6,Marked
21025,2.46,MD,6,Marked
21025,1.25,MD,6,Marked
21025,1.06,MD,6,Marked
21025,0.85,MD,6,Marked
21025,0.83,MD,6,Marked
21026,2.51,Reg_Price,6,Marked
21026,2.46,MD,6,Marked
21026,1.25,MD,6,Marked
21026,1.06,MD,6,Marked
21026,0.85,MD,6,Marked
21026,0.83,MD,6,Marked
21027,2.51,Reg_Price,6,Marked
21027,1.25,MD,6,Marked
21027,1.06,MD,6,Marked
21027,0.85,MD,6,Marked
21027,0.83,MD,6,Marked
21027,0,MD,6,Marked
21028,2.51,Reg_Price,6,Marked
21028,2.46,MD,6,Marked
21028,1.25,MD,6,Marked
21028,1.06,MD,6,Marked
21028,0.85,MD,6,Marked
21028,0.83,MD,6,Marked
21030,2.46,Reg_Price,4,Marked
21030,1.25,MD,4,Marked
21030,0.85,MD,4,Marked
21030,0.83,MD,4,Marked
21031,2.51,Reg_Price,5,Marked
21031,2.46,MD,5,Marked
21031,1.25,MD,5,Marked
21031,0.85,MD,5,Marked
21031,0.83,MD,5,Marked
21032,2.46,Reg_Price,4,Marked
21032,1.25,MD,4,Marked
21032,0.85,MD,4,Marked
21032,0.83,MD,4,Marked
21033,5.91,Reg_Price,13,Marked
21033,5.79,MD,13,Marked
21033,5.49,MD,13,Marked
21033,5.38,MD,13,Marked
21033,4.13,MD,13,Marked
21033,2.95,MD,13,Marked
21033,2.51,MD,13,Marked
21033,2.46,MD,13,Marked
21033,2.08,MD,13,Marked
21033,1.95,MD,13,Marked
21033,1.79,MD,13,Marked
21033,1.65,MD,13,Marked
21033,0,MD,13,Marked
21034,0.95,Reg_Price,1,Always_Reg
21035,6.63,Reg_Price,7,Marked
21035,6.25,MD,7,Marked
21035,5.91,MD,7,Marked
21035,5.79,MD,7,Marked
21035,3.25,MD,7,Marked
21035,2.95,MD,7,Marked
21035,2.75,MD,7,Marked
21038,2.95,Reg_Price,3,Marked
21038,0.79,MD,3,Marked
21038,0,MD,3,Marked
21039,5.91,Reg_Price,4,Marked
21039,5.79,MD,4,Marked
21039,2.55,MD,4,Marked
21039,2.1,MD,4,Marked
21040,2.55,Reg_Price,3,Marked
21040,0.79,MD,3,Marked
21040,0,MD,3,Marked
21041,6.63,Reg_Price,4,Marked
21041,5.91,MD,4,Marked
21041,5.79,MD,4,Marked
21041,2.95,MD,4,Marked
21042,12.72,Reg_Price,4,Marked
21042,12.46,MD,4,Marked
21042,5.95,MD,4,Marked
21042,4.65,MD,4,Marked
21043,5.95,Reg_Price,5,Marked
21043,4.21,MD,5,Marked
21043,4.13,MD,5,Marked
21043,1.95,MD,5,Marked
21043,0,MD,5,Marked
21051,4.21,Reg_Price,6,Marked
21051,4.13,MD,6,Marked
21051,2.1,MD,6,Marked
21051,1.66,MD,6,Marked
21051,1.63,MD,6,Marked
21051,0,MD,6,Marked
21054,16.98,Reg_Price,3,Marked
21054,8.95,MD,3,Marked
21054,0,MD,3,Marked
21055,16.98,Reg_Price,5,Marked
21055,16.63,MD,5,Marked
21055,9.95,MD,5,Marked
21055,8.95,MD,5,Marked
21055,7.46,MD,5,Marked
21056,16.63,Reg_Price,4,Marked
21056,9.95,MD,4,Marked
21056,8.95,MD,4,Marked
21056,7.95,MD,4,Marked
21058,1.66,Reg_Price,5,Marked
21058,1.63,MD,5,Marked
21058,0.85,MD,5,Marked
21058,0.83,MD,5,Marked
21058,0.72,MD,5,Marked
21059,1.63,Reg_Price,3,Marked
21059,0.85,MD,3,Marked
21059,0.83,MD,3,Marked
21060,1.63,Reg_Price,3,Marked
21060,0.85,MD,3,Marked
21060,0.83,MD,3,Marked
21061,1.63,Reg_Price,3,Marked
21061,0.85,MD,3,Marked
21061,0.83,MD,3,Marked
21062,1.63,Reg_Price,3,Marked
21062,0.85,MD,3,Marked
21062,0.83,MD,3,Marked
21063,1.66,Reg_Price,4,Marked
21063,1.63,MD,4,Marked
21063,0.85,MD,4,Marked
21063,0.83,MD,4,Marked
21064,11.87,Reg_Price,5,Marked
21064,11.63,MD,5,Marked
21064,5.95,MD,5,Marked
21064,4.13,MD,5,Marked
21064,1.25,MD,5,Marked
21065,11.87,Reg_Price,7,Marked
21065,11.63,MD,7,Marked
21065,5.95,MD,7,Marked
21065,4.13,MD,7,Marked
21065,3.36,MD,7,Marked
21065,3.29,MD,7,Marked
21065,1.25,MD,7,Marked
21066,2.51,Reg_Price,5,Marked
21066,2.46,MD,5,Marked
21066,1.25,MD,5,Marked
21066,1.06,MD,5,Marked
21066,0.8,MD,5,Marked
21067,2.51,Reg_Price,5,Marked
21067,2.46,MD,5,Marked
21067,1.25,MD,5,Marked
21067,1.06,MD,5,Marked
21067,0,MD,5,Marked
21068,2.51,Reg_Price,5,Marked
21068,2.46,MD,5,Marked
21068,1.25,MD,5,Marked
21068,1.06,MD,5,Marked
21068,0.8,MD,5,Marked
21069,2.51,Reg_Price,5,Marked
21069,2.46,MD,5,Marked
21069,1.25,MD,5,Marked
21069,1.06,MD,5,Marked
21069,0,MD,5,Marked
21070,2.51,Reg_Price,5,Marked
21070,2.46,MD,5,Marked
21070,1.25,MD,5,Marked
21070,1.06,MD,5,Marked
21070,0.8,MD,5,Marked
21071,2.51,Reg_Price,5,Marked
21071,2.46,MD,5,Marked
21071,1.25,MD,5,Marked
21071,1.06,MD,5,Marked
21071,0,MD,5,Marked
21078,2.51,Reg_Price,8,Marked
21078,2.46,MD,8,Marked
21078,1.66,MD,8,Marked
21078,1.63,MD,8,Marked
21078,0.85,MD,8,Marked
21078,0.72,MD,8,Marked
21078,0.64,MD,8,Marked
21078,0,MD,8,Marked
21080,2.51,Reg_Price,9,Marked
21080,2.46,MD,9,Marked
21080,1.66,MD,9,Marked
21080,1.63,MD,9,Marked
21080,0.85,MD,9,Marked
21080,0.83,MD,9,Marked
21080,0.72,MD,9,Marked
21080,0.64,MD,9,Marked
21080,0,MD,9,Marked
21082,1.63,Reg_Price,2,Marked
21082,0,MD,2,Marked
21084,1.63,Reg_Price,4,Marked
21084,0.83,MD,4,Marked
21084,0.65,MD,4,Marked
21084,0.19,MD,4,Marked
21086,1.66,Reg_Price,4,Marked
21086,1.63,MD,4,Marked
21086,0.65,MD,4,Marked
21086,0.53,MD,4,Marked
21087,0.83,Reg_Price,4,Marked
21087,0.65,MD,4,Marked
21087,0.19,MD,4,Marked
21087,0,MD,4,Marked
21088,1.66,Reg_Price,4,Marked
21088,0.83,MD,4,Marked
21088,0.65,MD,4,Marked
21088,0.19,MD,4,Marked
21089,1.63,Reg_Price,4,Marked
21089,0.65,MD,4,Marked
21089,0.19,MD,4,Marked
21089,0,MD,4,Marked
21090,1.66,Reg_Price,6,Marked
21090,1.63,MD,6,Marked
21090,0.85,MD,6,Marked
21090,0.83,MD,6,Marked
21090,0.39,MD,6,Marked
21090,0,MD,6,Marked
21094,2.46,Reg_Price,6,Marked
21094,1.66,MD,6,Marked
21094,1.63,MD,6,Marked
21094,0.85,MD,6,Marked
21094,0.83,MD,6,Marked
21094,0.64,MD,6,Marked
21095,1.63,Reg_Price,3,Marked
21095,0.85,MD,3,Marked
21095,0,MD,3,Marked
21096,1.66,Reg_Price,6,Marked
21096,1.63,MD,6,Marked
21096,0.85,MD,6,Marked
21096,0.83,MD,6,Marked
21096,0.42,MD,6,Marked
21096,0.39,MD,6,Marked
21098,3.36,Reg_Price,7,Marked
21098,3.29,MD,7,Marked
21098,2.51,MD,7,Marked
21098,2.46,MD,7,Marked
21098,1.25,MD,7,Marked
21098,1.06,MD,7,Marked
21098,0,MD,7,Marked
21100,4.21,Reg_Price,4,Marked
21100,4.13,MD,4,Marked
21100,1.65,MD,4,Marked
21100,0,MD,4,Marked
21106,5.91,Reg_Price,4,Marked
21106,5.79,MD,4,Marked
21106,2.95,MD,4,Marked
21106,2.55,MD,4,Marked
21107,5.91,Reg_Price,4,Marked
21107,5.79,MD,4,Marked
21107,2.95,MD,4,Marked
21107,2.55,MD,4,Marked
21108,5.06,Reg_Price,5,Marked
21108,4.96,MD,5,Marked
21108,2.55,MD,5,Marked
21108,2.1,MD,5,Marked
21108,0.79,MD,5,Marked
21109,13.57,Reg_Price,8,Marked
21109,13.29,MD,8,Marked
21109,6.75,MD,8,Marked
21109,5.95,MD,8,Marked
21109,4.21,MD,8,Marked
21109,4.13,MD,8,Marked
21109,1.95,MD,8,Marked
21109,0,MD,8,Marked
21110,13.57,Reg_Price,10,Marked
21110,13.29,MD,10,Marked
21110,6.75,MD,10,Marked
21110,5.95,MD,10,Marked
21110,4.21,MD,10,Marked
21110,4.13,MD,10,Marked
21110,3.38,MD,10,Marked
21110,3.35,MD,10,Marked
21110,1.95,MD,10,Marked
21110,0,MD,10,Marked
21111,5.91,Reg_Price,8,Marked
21111,5.79,MD,8,Marked
21111,2.95,MD,8,Marked
21111,2.55,MD,8,Marked
21111,2.51,MD,8,Marked
21111,2.46,MD,8,Marked
21111,1.48,MD,8,Marked
21111,1.25,MD,8,Marked
21112,5.91,Reg_Price,7,Marked
21112,5.79,MD,7,Marked
21112,2.95,MD,7,Marked
21112,2.55,MD,7,Marked
21112,2.51,MD,7,Marked
21112,2.46,MD,7,Marked
21112,1.25,MD,7,Marked
21114,11.02,Reg_Price,4,Marked
21114,10.79,MD,4,Marked
21114,1.25,MD,4,Marked
21114,1.06,MD,4,Marked
21115,14.43,Reg_Price,6,Marked
21115,14.13,MD,6,Marked
21115,6.75,MD,6,Marked
21115,5.95,MD,6,Marked
21115,5.35,MD,6,Marked
21115,1.95,MD,6,Marked
21116,8.47,Reg_Price,5,Marked
21116,8.29,MD,5,Marked
21116,4.95,MD,5,Marked
21116,4.25,MD,5,Marked
21116,0,MD,5,Marked
21117,6.75,Reg_Price,2,Marked
21117,1.25,MD,2,Marked
21120,16.98,Reg_Price,2,Marked
21120,0,MD,2,Marked
21121,2.51,Reg_Price,4,Marked
21121,2.46,MD,4,Marked
21121,1.25,MD,4,Marked
21121,1.06,MD,4,Marked
21122,2.51,Reg_Price,4,Marked
21122,2.46,MD,4,Marked
21122,1.25,MD,4,Marked
21122,1.06,MD,4,Marked
21123,2.51,Reg_Price,4,Marked
21123,2.46,MD,4,Marked
21123,1.25,MD,4,Marked
21123,0.83,MD,4,Marked
21124,2.51,Reg_Price,4,Marked
21124,2.46,MD,4,Marked
21124,1.25,MD,4,Marked
21124,1.06,MD,4,Marked
21125,2.51,Reg_Price,3,Marked
21125,2.46,MD,3,Marked
21125,1.25,MD,3,Marked
21126,2.51,Reg_Price,4,Marked
21126,2.46,MD,4,Marked
21126,1.25,MD,4,Marked
21126,1.06,MD,4,Marked
21128,12.72,Reg_Price,5,Marked
21128,12.46,MD,5,Marked
21128,6.95,MD,5,Marked
21128,5.95,MD,5,Marked
21128,1.95,MD,5,Marked
21129,12.46,Reg_Price,3,Marked
21129,6.95,MD,3,Marked
21129,5.95,MD,3,Marked
21131,8.29,Reg_Price,4,Marked
21131,4.25,MD,4,Marked
21131,3.75,MD,4,Marked
21131,1.25,MD,4,Marked
21132,8.29,Reg_Price,3,Marked
21132,4.25,MD,3,Marked
21132,1.25,MD,3,Marked
21134,0,Reg_Price,1,Always_Reg
21135,25.49,Reg_Price,7,Marked
21135,24.96,MD,7,Marked
21135,1.69,MD,7,Marked
21135,1.04,MD,7,Marked
21135,0.4,MD,7,Marked
21135,0.2,MD,7,Marked
21135,0,MD,7,Marked
21136,25.49,Reg_Price,7,Marked
21136,24.96,MD,7,Marked
21136,3.12,MD,7,Marked
21136,1.69,MD,7,Marked
21136,1.45,MD,7,Marked
21136,1.04,MD,7,Marked
21136,0,MD,7,Marked
21137,7.62,Reg_Price,6,Marked
21137,7.46,MD,6,Marked
21137,4.13,MD,6,Marked
21137,3.75,MD,6,Marked
21137,3.39,MD,6,Marked
21137,0,MD,6,Marked
21143,4.21,Reg_Price,4,Marked
21143,4.13,MD,4,Marked
21143,1.95,MD,4,Marked
21143,0,MD,4,Marked
21144,3.36,Reg_Price,3,Marked
21144,0.38,MD,3,Marked
21144,0,MD,3,Marked
21145,1.25,Reg_Price,2,Marked
21145,0,MD,2,Marked
21147,2.51,Reg_Price,5,Marked
21147,2.46,MD,5,Marked
21147,2.1,MD,5,Marked
21147,1.63,MD,5,Marked
21147,0,MD,5,Marked
21154,6.54,Reg_Price,7,Marked
21154,3.36,MD,7,Marked
21154,3.29,MD,7,Marked
21154,2.51,MD,7,Marked
21154,2.46,MD,7,Marked
21154,1.25,MD,7,Marked
21154,1.06,MD,7,Marked
21155,4.96,Reg_Price,5,Marked
21155,4.21,MD,5,Marked
21155,4.13,MD,5,Marked
21155,2.55,MD,5,Marked
21155,2.1,MD,5,Marked
21156,4.21,Reg_Price,4,Marked
21156,4.13,MD,4,Marked
21156,1.95,MD,4,Marked
21156,1.65,MD,4,Marked
21157,4.21,Reg_Price,3,Marked
21157,4.13,MD,3,Marked
21157,2.1,MD,3,Marked
21158,3.36,Reg_Price,4,Marked
21158,3.29,MD,4,Marked
21158,1.45,MD,4,Marked
21158,0.39,MD,4,Marked
21159,3.36,Reg_Price,5,Marked
21159,3.29,MD,5,Marked
21159,1.45,MD,5,Marked
21159,0.39,MD,5,Marked
21159,0,MD,5,Marked
21160,3.36,Reg_Price,2,Marked
21160,0,MD,2,Marked
21161,3.36,Reg_Price,4,Marked
21161,3.29,MD,4,Marked
21161,1.45,MD,4,Marked
21161,0,MD,4,Marked
21162,3.36,Reg_Price,5,Marked
21162,3.29,MD,5,Marked
21162,1.45,MD,5,Marked
21162,0.39,MD,5,Marked
21162,0.38,MD,5,Marked
21163,3.36,Reg_Price,6,Marked
21163,3.29,MD,6,Marked
21163,1.45,MD,6,Marked
21163,1.25,MD,6,Marked
21163,0.39,MD,6,Marked
21163,0,MD,6,Marked
21164,5.91,Reg_Price,5,Marked
21164,5.79,MD,5,Marked
21164,3.21,MD,5,Marked
21164,2.95,MD,5,Marked
21164,2.55,MD,5,Marked
21165,4.21,Reg_Price,5,Marked
21165,4.13,MD,5,Marked
21165,1.69,MD,5,Marked
21165,1.45,MD,5,Marked
21165,0,MD,5,Marked
21166,4.21,Reg_Price,15,Marked
21166,4.13,MD,15,Marked
21166,2.41,MD,15,Marked
21166,2.4,MD,15,Marked
21166,2.39,MD,15,Marked
21166,2.21,MD,15,Marked
21166,2.08,MD,15,Marked
21166,1.95,MD,15,Marked
21166,1.85,MD,15,Marked
21166,1.69,MD,15,Marked
21166,1.66,MD,15,Marked
21166,1.53,MD,15,Marked
21166,1.49,MD,15,Marked
21166,1.4,MD,15,Marked
21166,0,MD,15,Marked
21167,0.43,Reg_Price,3,Marked
21167,0.42,MD,3,Marked
21167,0.21,MD,3,Marked
21169,4.21,Reg_Price,5,Marked
21169,4.13,MD,5,Marked
21169,1.69,MD,5,Marked
21169,1.45,MD,5,Marked
21169,0,MD,5,Marked
21171,3.36,Reg_Price,5,Marked
21171,3.29,MD,5,Marked
21171,1.45,MD,5,Marked
21171,1.25,MD,5,Marked
21171,0,MD,5,Marked
21172,4.21,Reg_Price,6,Marked
21172,4.13,MD,6,Marked
21172,3.95,MD,6,Marked
21172,1.45,MD,6,Marked
21172,1.25,MD,6,Marked
21172,0,MD,6,Marked
21174,4.21,Reg_Price,11,Marked
21174,4.13,MD,11,Marked
21174,2.4,MD,11,Marked
21174,2.39,MD,11,Marked
21174,2.16,MD,11,Marked
21174,2.08,MD,11,Marked
21174,1.95,MD,11,Marked
21174,1.85,MD,11,Marked
21174,1.65,MD,11,Marked
21174,1.49,MD,11,Marked
21174,0,MD,11,Marked
21175,4.96,Reg_Price,14,Marked
21175,4.21,MD,14,Marked
21175,4.13,MD,14,Marked
21175,2.67,MD,14,Marked
21175,2.66,MD,14,Marked
21175,2.55,MD,14,Marked
21175,2.4,MD,14,Marked
21175,2.1,MD,14,Marked
21175,2.08,MD,14,Marked
21175,1.85,MD,14,Marked
21175,1.69,MD,14,Marked
21175,1.49,MD,14,Marked
21175,1.4,MD,14,Marked
21175,0,MD,14,Marked
21179,3.36,Reg_Price,6,Marked
21179,3.29,MD,6,Marked
21179,1.63,MD,6,Marked
21179,1.25,MD,6,Marked
21179,0.39,MD,6,Marked
21179,0,MD,6,Marked
21181,4.21,Reg_Price,12,Marked
21181,4.13,MD,12,Marked
21181,2.4,MD,12,Marked
21181,2.39,MD,12,Marked
21181,2.1,MD,12,Marked
21181,2.09,MD,12,Marked
21181,1.85,MD,12,Marked
21181,1.66,MD,12,Marked
21181,1.65,MD,12,Marked
21181,1.53,MD,12,Marked
21181,1.49,MD,12,Marked
21181,0,MD,12,Marked
21186,3.36,Reg_Price,2,Marked
21186,0,MD,2,Marked
21187,3.36,Reg_Price,5,Marked
21187,3.29,MD,5,Marked
21187,1.65,MD,5,Marked
21187,1.45,MD,5,Marked
21187,0,MD,5,Marked
21188,5.91,Reg_Price,4,Marked
21188,5.79,MD,4,Marked
21188,2.95,MD,4,Marked
21188,2.55,MD,4,Marked
21189,3.36,Reg_Price,3,Marked
21189,3.29,MD,3,Marked
21189,1.65,MD,3,Marked
21190,1.65,Reg_Price,3,Marked
21190,1.45,MD,3,Marked
21190,0,MD,3,Marked
21191,4.21,Reg_Price,4,Marked
21191,4.13,MD,4,Marked
21191,2.1,MD,4,Marked
21191,1.69,MD,4,Marked
21192,3.36,Reg_Price,5,Marked
21192,3.29,MD,5,Marked
21192,1.65,MD,5,Marked
21192,1.45,MD,5,Marked
21192,0,MD,5,Marked
21194,4.21,Reg_Price,6,Marked
21194,4.13,MD,6,Marked
21194,2.1,MD,6,Marked
21194,1.66,MD,6,Marked
21194,1.63,MD,6,Marked
21194,0.65,MD,6,Marked
21195,4.21,Reg_Price,8,Marked
21195,4.13,MD,8,Marked
21195,2.1,MD,8,Marked
21195,1.69,MD,8,Marked
21195,1.66,MD,8,Marked
21195,1.63,MD,8,Marked
21195,0.65,MD,8,Marked
21195,0,MD,8,Marked
21196,3.29,Reg_Price,2,Marked
21196,1.65,MD,2,Marked
21197,3.29,Reg_Price,6,Marked
21197,1.65,MD,6,Marked
21197,1.63,MD,6,Marked
21197,1.45,MD,6,Marked
21197,0.83,MD,6,Marked
21197,0.42,MD,6,Marked
21198,3.29,Reg_Price,5,Marked
21198,1.65,MD,5,Marked
21198,1.45,MD,5,Marked
21198,0.83,MD,5,Marked
21198,0.42,MD,5,Marked
21199,3.36,Reg_Price,6,Marked
21199,3.29,MD,6,Marked
21199,1.65,MD,6,Marked
21199,1.45,MD,6,Marked
21199,0.83,MD,6,Marked
21199,0.42,MD,6,Marked
21200,3.36,Reg_Price,7,Marked
21200,3.29,MD,7,Marked
21200,1.66,MD,7,Marked
21200,1.65,MD,7,Marked
21200,1.63,MD,7,Marked
21200,1.45,MD,7,Marked
21200,0.65,MD,7,Marked
21201,5.06,Reg_Price,5,Marked
21201,4.96,MD,5,Marked
21201,2.55,MD,5,Marked
21201,2.1,MD,5,Marked
21201,0,MD,5,Marked
21202,3.29,Reg_Price,3,Marked
21202,1.65,MD,3,Marked
21202,0.65,MD,3,Marked
21204,3.36,Reg_Price,4,Marked
21204,3.29,MD,4,Marked
21204,1.65,MD,4,Marked
21204,1.63,MD,4,Marked
21205,5.06,Reg_Price,5,Marked
21205,4.96,MD,5,Marked
21205,2.55,MD,5,Marked
21205,2.51,MD,5,Marked
21205,2.46,MD,5,Marked
21206,3.36,Reg_Price,6,Marked
21206,3.29,MD,6,Marked
21206,1.65,MD,6,Marked
21206,1.63,MD,6,Marked
21206,1.45,MD,6,Marked
21206,0.65,MD,6,Marked
21207,3.36,Reg_Price,5,Marked
21207,1.66,MD,5,Marked
21207,1.65,MD,5,Marked
21207,1.63,MD,5,Marked
21207,1.45,MD,5,Marked
21208,3.36,Reg_Price,8,Marked
21208,3.29,MD,8,Marked
21208,1.66,MD,8,Marked
21208,1.65,MD,8,Marked
21208,1.63,MD,8,Marked
21208,1.45,MD,8,Marked
21208,0.39,MD,8,Marked
21208,0,MD,8,Marked
21209,3.36,Reg_Price,9,Marked
21209,3.29,MD,9,Marked
21209,1.66,MD,9,Marked
21209,1.65,MD,9,Marked
21209,1.63,MD,9,Marked
21209,1.45,MD,9,Marked
21209,0.85,MD,9,Marked
21209,0.65,MD,9,Marked
21209,0.39,MD,9,Marked
21210,3.83,Reg_Price,7,Marked
21210,3.75,MD,7,Marked
21210,2.98,MD,7,Marked
21210,2.92,MD,7,Marked
21210,1.45,MD,7,Marked
21210,1.25,MD,7,Marked
21210,0,MD,7,Marked
21211,3.83,Reg_Price,6,Marked
21211,3.75,MD,6,Marked
21211,2.92,MD,6,Marked
21211,2.46,MD,6,Marked
21211,1.45,MD,6,Marked
21211,1.25,MD,6,Marked
21212,5,Reg_Price,8,Marked
21212,2.13,MD,8,Marked
21212,2.08,MD,8,Marked
21212,1.28,MD,8,Marked
21212,1.25,MD,8,Marked
21212,0.55,MD,8,Marked
21212,0.42,MD,8,Marked
21212,0.4,MD,8,Marked
21213,5.21,Reg_Price,8,Marked
21213,2.13,MD,8,Marked
21213,2.08,MD,8,Marked
21213,1.28,MD,8,Marked
21213,1.25,MD,8,Marked
21213,0.55,MD,8,Marked
21213,0.42,MD,8,Marked
21213,0.4,MD,8,Marked
21215,2.13,Reg_Price,5,Marked
21215,1.28,MD,5,Marked
21215,1.25,MD,5,Marked
21215,0.55,MD,5,Marked
21215,0.42,MD,5,Marked
21216,11.02,Reg_Price,4,Marked
21216,10.79,MD,4,Marked
21216,4.95,MD,4,Marked
21216,4.25,MD,4,Marked
21217,21.23,Reg_Price,4,Marked
21217,20.79,MD,4,Marked
21217,9.95,MD,4,Marked
21217,8.95,MD,4,Marked
21218,8.47,Reg_Price,4,Marked
21218,8.29,MD,4,Marked
21218,3.75,MD,4,Marked
21218,3.25,MD,4,Marked
21219,2.51,Reg_Price,5,Marked
21219,2.46,MD,5,Marked
21219,1.25,MD,5,Marked
21219,0.85,MD,5,Marked
21219,0.83,MD,5,Marked
21220,2.51,Reg_Price,5,Marked
